,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,living_density
7490,365000.0,2,1.5,1200,6380,1.0,0.0,3,7,1200,0,1929,0.0,98115,0.18808777429467086
10649,178500.0,2,1.0,930,3447,1.0,0.0,4,8,930,0,1978,0.0,98198,0.26979982593559615
11221,1700000.0,3,3.25,4160,35153,3.0,0.0,3,12,3690,470,2001,0.0,98040,0.11833982874861321
15822,1160000.0,4,2.5,3860,10361,2.0,0.0,4,10,2940,920,1985,,98006,0.3725509120741241
10006,326000.0,6,3.0,1880,7200,1.0,0.0,4,7,1880,0,1966,,98056,0.2611111111111111
8917,348000.0,3,2.5,1670,5090,2.0,0.0,3,7,1670,0,2003,,98056,0.3280943025540275
20218,790000.0,4,2.5,2650,5000,2.0,0.0,3,8,2650,0,2007,0.0,98116,0.53
16646,1100000.0,2,1.75,2050,11900,1.0,0.0,4,8,2050,0,1950,,98004,0.1722689075630252
16640,355500.0,3,2.5,2600,5540,2.0,0.0,3,8,2600,0,2004,0.0,98038,0.4693140794223827
14554,412000.0,3,1.0,1000,3844,1.0,0.0,5,7,900,100,1928,,98133,0.2601456815816857
15390,813000.0,4,2.5,3430,7508,2.0,0.0,3,10,3430,0,1998,0.0,98052,0.45684603090037296
15616,506000.0,3,2.5,2100,213008,1.0,0.0,3,8,2100,0,1990,0.0,98092,0.009858784646586044
5995,620000.0,5,2.5,3070,34991,2.0,0.0,3,9,3070,0,1995,,98059,0.08773684661770169
9900,400000.0,3,2.5,1460,1319,3.0,0.0,3,8,1460,0,2002,,98103,1.1068991660348748
10992,360000.0,3,1.75,1830,10000,2.0,0.0,4,7,1830,0,1913,1964.0,98019,0.183
14281,396500.0,3,2.5,2590,18980,1.0,0.0,4,10,2590,0,1976,0.0,98042,0.13645943097997892
16275,295500.0,3,1.75,1330,10523,1.0,0.0,3,7,1000,330,1981,0.0,98055,0.12638981279102918
11025,1130000.0,4,2.5,2660,11200,2.0,0.0,3,9,2660,0,1999,,98004,0.2375
21270,300000.0,4,2.5,1914,3272,2.0,0.0,3,8,1914,0,2009,0.0,98055,0.5849633251833741
7049,307550.0,4,2.5,1980,5909,2.0,0.0,3,8,1980,0,2003,0.0,98031,0.33508207818581826
15123,220000.0,2,1.0,1060,10423,1.5,0.0,3,7,1060,0,1965,0.0,98125,0.1016981675141514
7339,1530000.0,4,3.75,5850,35070,2.0,0.0,4,12,4410,1440,1990,0.0,98006,0.16680923866552608
19261,1520000.0,4,4.25,3650,5328,1.5,0.0,3,9,2330,1320,1907,2014.0,98119,0.68506006006006
14890,561000.0,3,1.75,1710,5000,1.0,0.0,4,7,1360,350,1918,0.0,98136,0.342
5011,453000.0,4,2.0,1880,5100,1.0,0.0,3,8,1880,0,1952,0.0,98103,0.3686274509803922
10507,150000.0,2,1.0,820,10270,1.0,0.0,3,7,820,0,1954,0.0,98168,0.0798442064264849
12196,115000.0,1,2.0,1150,9812,1.0,0.0,4,7,1150,0,1962,0.0,98001,0.11720342437831227
2031,350000.0,4,1.0,1010,6000,1.0,0.0,3,6,750,260,1925,0.0,98136,0.16833333333333333
19407,405000.0,3,1.5,1010,7683,1.5,0.0,5,7,1010,0,1953,0.0,98125,0.13145906546921776
7450,520500.0,3,2.0,1900,8100,1.0,0.0,4,7,950,950,1940,0.0,98115,0.2345679012345679
17604,436000.0,3,2.25,1770,8000,1.0,0.0,4,7,1350,420,1976,,98072,0.22125
7359,1150000.0,3,1.5,2170,16600,1.0,1.0,3,10,1130,1040,1979,0.0,98052,0.13072289156626507
3515,2100000.0,5,3.75,5340,10655,2.5,0.0,4,10,3740,1600,1912,0.0,98144,0.5011731581417175
5852,219900.0,3,1.0,910,6000,1.0,0.0,2,6,910,0,1956,0.0,98146,0.15166666666666667
1663,662990.0,3,1.75,1240,3600,1.5,0.0,5,7,1240,0,1926,0.0,98116,0.34444444444444444
18368,455000.0,3,2.5,1600,7829,2.0,0.0,3,7,1600,0,1987,0.0,98034,0.2043683739941244
8931,410000.0,3,2.0,1650,9641,1.5,0.0,3,7,1650,0,1983,,98034,0.17114407219168137
3334,299000.0,3,2.5,2450,7062,2.0,0.0,3,8,2450,0,1993,,98023,0.3469272160860946
6795,599000.0,3,2.75,1960,2500,1.5,0.0,5,7,1410,550,1926,0.0,98103,0.784
8312,500000.0,3,1.75,1640,47044,1.0,0.0,3,7,1640,0,1989,0.0,98014,0.03486098120908086
2142,270000.0,3,2.25,2390,7000,1.0,0.0,4,7,1990,400,1970,0.0,98058,0.3414285714285714
4492,327000.0,4,2.25,1620,106722,1.0,0.0,3,8,1200,420,1980,0.0,98042,0.015179625569235959
18254,230000.0,3,2.25,1830,11331,1.0,0.0,3,7,1250,580,1965,0.0,98001,0.16150383902568174
6586,814000.0,4,2.5,2840,8820,1.0,0.0,5,8,1420,1420,1952,0.0,98118,0.3219954648526077
12126,525000.0,3,1.75,2300,43560,1.0,0.0,4,7,1350,950,1979,0.0,98077,0.052800734618916434
8960,397900.0,3,2.75,2500,35245,1.0,0.0,3,7,1580,920,2000,0.0,98042,0.07093204709887928
18826,250000.0,2,1.75,1350,4023,1.0,0.0,3,7,1350,0,2005,0.0,98038,0.33557046979865773
16655,500000.0,4,2.5,2040,6685,2.0,0.0,3,8,2040,0,1998,0.0,98133,0.3051608077786088
9879,128000.0,2,1.0,980,5393,1.0,0.0,3,6,980,0,1969,0.0,98042,0.1817170406081958
5095,267000.0,3,1.0,1400,8100,1.5,0.0,3,6,1400,0,1944,0.0,98125,0.1728395061728395
2372,575000.0,4,2.5,2520,35636,2.0,0.0,3,8,2520,0,1980,0.0,98053,0.07071500729599281
13002,295000.0,4,2.0,1650,7200,1.0,0.0,3,7,1650,0,1964,0.0,98133,0.22916666666666666
15839,183000.0,2,1.0,760,7272,1.0,0.0,4,7,760,0,1980,0.0,98003,0.10451045104510451
17689,755000.0,3,2.75,2870,6600,2.0,0.0,3,8,2870,0,1984,0.0,98008,0.4348484848484849
10596,367000.0,3,1.75,2000,12669,1.0,0.0,4,7,1200,800,1965,,98070,0.15786565632646618
8412,248000.0,4,2.0,2080,13510,1.0,0.0,3,7,1040,1040,1950,,98178,0.153960029607698
12107,506000.0,3,1.75,2180,7700,1.0,0.0,3,8,1480,700,1961,0.0,98177,0.2831168831168831
20729,478000.0,3,2.5,3040,4535,2.0,0.0,3,9,3040,0,2007,0.0,98056,0.6703417861080485
5599,270000.0,3,1.0,1130,7920,1.0,0.0,3,7,1130,0,1961,0.0,98059,0.14267676767676768
1270,2300000.0,4,3.25,4250,8570,2.0,0.0,3,9,4250,0,2004,0.0,98004,0.4959159859976663
1733,445000.0,4,2.5,2340,3784,2.0,0.0,3,8,2340,0,2008,0.0,98106,0.6183932346723044
10336,745000.0,3,1.0,1390,9112,1.0,0.0,4,7,1390,0,1951,0.0,98004,0.1525460930640913
12850,215150.0,3,1.0,920,4770,1.0,0.0,4,6,920,0,1969,0.0,98042,0.1928721174004193
19301,221347.0,3,2.0,1580,6655,1.0,0.0,3,6,790,790,1944,0.0,98178,0.23741547708489857
1297,284000.0,3,1.75,1530,9600,1.0,0.0,3,7,1200,330,1988,,98042,0.159375
8474,330000.0,4,1.75,1720,8300,1.0,0.0,4,8,1720,0,1965,0.0,98055,0.20722891566265061
4233,445000.0,3,1.0,1050,5664,1.0,0.0,4,7,910,140,1947,0.0,98115,0.1853813559322034
19443,387000.0,2,1.5,1010,948,3.0,0.0,3,8,1010,0,1999,0.0,98103,1.0654008438818565
10500,400000.0,4,2.25,1970,8941,2.0,0.0,3,7,1970,0,1973,0.0,98034,0.22033329605189575
8483,330000.0,3,1.75,1430,8865,1.0,0.0,3,7,1430,0,1950,0.0,98125,0.16130851663846588
12380,335000.0,2,1.75,1660,11437,2.0,0.0,3,7,1660,0,1958,1992.0,98146,0.1451429570691615
206,677900.0,3,2.5,2440,4587,2.0,0.0,3,8,2440,0,2010,0.0,98052,0.5319380858949204
20018,415000.0,4,2.5,2544,4071,2.0,0.0,3,9,2544,0,2013,0.0,98030,0.6249078850405306
1839,905000.0,4,2.5,3330,9557,2.0,0.0,3,10,3330,0,1995,0.0,98006,0.3484357015799937
14997,915000.0,5,2.5,3490,18850,1.0,0.0,4,9,1840,1650,1958,0.0,98005,0.18514588859416445
522,515000.0,5,3.0,2530,5105,1.0,0.0,3,8,1520,1010,2005,0.0,98133,0.49559255631733595
13525,310000.0,4,1.75,1480,11200,1.0,0.0,4,7,1480,0,1969,0.0,98059,0.13214285714285715
1566,789500.0,4,2.5,3010,6100,2.0,0.0,3,9,3010,0,2005,0.0,98052,0.4934426229508197
20884,320000.0,3,2.25,1200,1400,3.0,0.0,3,8,1200,0,2005,0.0,98133,0.8571428571428571
15220,450000.0,3,2.25,2450,42180,1.0,0.0,4,7,2450,0,1978,2000.0,98042,0.05808440018966335
10541,370000.0,5,3.0,2670,9920,1.0,0.0,3,8,1400,1270,1990,,98001,0.2691532258064516
1143,225500.0,4,2.0,1440,7950,1.0,0.0,5,6,1440,0,1962,,98058,0.1811320754716981
10239,395000.0,5,2.5,2820,6305,2.0,0.0,3,8,2820,0,2003,0.0,98003,0.44726407613005553
232,315000.0,6,2.75,2940,7350,1.0,0.0,3,8,1780,1160,1978,0.0,98023,0.4
20855,798500.0,3,3.0,1950,1833,3.0,0.0,3,9,1610,340,2009,0.0,98004,1.0638297872340425
15476,320000.0,2,1.0,1210,7040,1.0,0.0,3,7,1210,0,1952,0.0,98155,0.171875
3087,495000.0,3,2.5,1780,47480,2.0,0.0,3,7,1780,0,1995,,98045,0.037489469250210614
19487,246000.0,4,1.5,2120,7110,1.5,0.0,3,6,2120,0,1919,0.0,98030,0.2981715893108298
15660,128000.0,3,1.0,1400,9690,1.0,0.0,3,7,1400,0,1969,0.0,98023,0.14447884416924664
5636,212000.0,3,1.5,1060,9225,1.0,0.0,4,7,1060,0,1955,,98003,0.11490514905149052
9597,608000.0,3,2.5,1760,1472,3.0,0.0,3,8,1640,120,2006,0.0,98119,1.1956521739130435
3763,84000.0,2,1.0,700,20130,1.0,0.0,3,6,700,0,1949,0.0,98168,0.03477396920019871
11785,530000.0,5,2.25,2140,7910,1.0,0.0,3,7,1070,1070,1962,0.0,98007,0.27054361567635904
15760,265000.0,5,2.75,2920,5250,1.5,0.0,5,7,1800,1120,1911,0.0,98002,0.5561904761904762
9067,1330000.0,6,4.25,5720,10213,2.0,0.0,3,10,4170,1550,2004,0.0,98006,0.560070498384412
2240,525000.0,4,2.5,2910,7631,2.0,0.0,3,9,2910,0,2006,0.0,98038,0.3813392740138907
12962,248500.0,2,1.0,780,10064,1.0,0.0,4,7,780,0,1958,0.0,98168,0.07750397456279809
2257,390000.0,3,1.5,1240,8410,1.0,0.0,5,6,1240,0,1948,0.0,98155,0.14744351961950058
20438,482500.0,2,2.5,1170,809,2.0,0.0,3,9,1170,0,2007,,98103,1.446229913473424
3098,1500000.0,4,5.5,6550,217374,1.0,0.0,3,11,5400,1150,2006,0.0,98058,0.0301323985389237
14658,274000.0,3,1.75,1400,8364,1.0,0.0,4,7,1400,0,1958,0.0,98056,0.1673840267814443
14138,950000.0,3,3.0,3610,17483,2.0,0.0,4,8,3610,0,1954,,98146,0.206486300978093
10689,499950.0,4,2.5,2860,3345,2.0,0.0,3,8,2190,670,2004,0.0,98072,0.8550074738415545
10930,475000.0,3,2.5,1690,2890,2.0,0.0,3,7,1690,0,2004,0.0,98053,0.5847750865051903
10432,400000.0,5,2.5,2510,7525,1.5,0.0,4,7,1710,800,1929,0.0,98106,0.3335548172757475
13884,223000.0,3,1.0,940,7980,1.0,0.0,3,6,940,0,1961,0.0,98146,0.11779448621553884
3243,299950.0,3,1.5,1940,8951,1.0,0.0,3,7,1300,640,1958,0.0,98168,0.21673556027259525
8479,239950.0,3,1.0,1140,8366,1.0,0.0,5,6,1140,0,1943,0.0,98058,0.13626583791537175
5688,294010.0,3,1.75,1550,4057,1.0,0.0,3,6,830,720,1945,,98106,0.38205570618683754
12995,270000.0,3,2.5,1350,1189,2.0,0.0,3,7,1080,270,2007,0.0,98106,1.135407905803196
2828,865000.0,5,3.0,2900,6730,1.0,0.0,5,8,1830,1070,1977,0.0,98115,0.4309063893016345
857,450000.0,4,2.75,2980,13260,1.0,0.0,4,8,1800,1180,1979,0.0,98056,0.22473604826546004
3209,525000.0,4,2.75,2470,7200,1.0,0.0,5,7,1350,1120,1940,0.0,98108,0.34305555555555556
12969,200000.0,4,1.0,1020,42966,1.5,0.0,4,6,1020,0,1922,0.0,98072,0.023739701159056
1218,475000.0,4,3.5,3660,14401,2.0,0.0,3,10,2660,1000,1994,0.0,98023,0.2541490174293452
13448,565000.0,3,2.0,2290,9450,1.0,0.0,3,9,1670,620,1979,,98008,0.24232804232804234
17351,826000.0,3,1.5,1890,5000,1.5,0.0,3,9,1890,0,1929,0.0,98109,0.378
13185,680000.0,2,1.0,1020,8442,1.0,0.0,4,7,920,100,1941,0.0,98136,0.12082444918265814
13579,230000.0,3,1.5,1900,9630,1.0,0.0,3,8,1900,0,1967,0.0,98023,0.19730010384215993
15147,650000.0,10,2.0,3610,11914,2.0,0.0,4,7,3010,600,1958,0.0,98006,0.3030048682222595
18144,700000.0,4,2.5,3010,46173,2.0,0.0,3,9,3010,0,1996,0.0,98053,0.0651896129772811
21068,680000.0,4,3.5,2510,3763,2.0,0.0,3,8,1990,520,2013,0.0,98052,0.6670209938878554
14244,295000.0,3,1.75,1250,9486,1.0,0.0,4,6,1250,0,1971,0.0,98070,0.1317731393632722
1603,512000.0,2,2.0,1270,3881,1.0,0.0,4,6,610,660,1926,0.0,98105,0.32723524864725584
9530,500000.0,4,2.0,2280,7200,1.0,0.0,4,7,2280,0,1956,0.0,98133,0.31666666666666665
1617,245000.0,2,1.0,710,6322,1.0,0.0,3,6,710,0,1942,0.0,98126,0.11230623220499841
8906,350000.0,3,1.75,1380,4590,1.0,0.0,2,7,930,450,1950,0.0,98115,0.3006535947712418
9257,347000.0,2,2.25,1560,1705,2.0,0.0,3,8,1270,290,2006,0.0,98126,0.9149560117302052
11127,660000.0,6,1.75,1840,2774,1.0,0.0,3,7,1060,780,1900,0.0,98122,0.6633020908435472
12403,230000.0,2,0.75,650,5360,1.0,0.0,4,5,650,0,1931,,98133,0.12126865671641791
5046,350000.0,3,3.0,3200,35782,1.0,0.0,3,8,2360,840,1978,0.0,98042,0.0894304398859762
20482,499000.0,3,2.5,1460,1614,2.0,0.0,3,8,1180,280,2007,0.0,98117,0.9045848822800495
12994,330000.0,4,2.25,2440,8098,2.0,0.0,3,8,2440,0,1983,0.0,98023,0.3013089651765868
16213,485000.0,3,2.5,1650,3436,2.0,0.0,3,7,1650,0,2003,0.0,98053,0.48020954598370197
1197,630000.0,4,3.75,4610,40202,1.0,0.0,4,10,2500,2110,1980,0.0,98027,0.1146709118949306
1591,1050000.0,4,2.5,2920,7200,1.0,0.0,3,8,1470,1450,1921,2006.0,98144,0.40555555555555556
16154,623000.0,3,2.5,1850,7777,2.0,0.0,5,8,1850,0,1989,0.0,98033,0.23788093095023788
4216,1570000.0,4,2.25,2890,18226,3.0,1.0,3,10,2890,0,1984,0.0,98056,0.15856468780862504
6514,760000.0,4,2.5,3580,97574,2.0,0.0,3,9,3580,0,2004,,98038,0.03669010187140017
14057,920000.0,5,3.0,2230,4400,2.0,0.0,3,7,1730,500,1913,0.0,98102,0.5068181818181818
7071,481000.0,4,2.5,2286,8269,2.0,0.0,3,8,2286,0,2002,0.0,98056,0.27645422662958036
17700,242000.0,3,1.75,1500,7560,1.0,0.0,3,7,1500,0,1979,0.0,98003,0.1984126984126984
17850,480000.0,3,1.0,1150,4945,1.0,0.0,3,7,1150,0,1943,0.0,98126,0.23255813953488372
11013,760000.0,4,3.25,2590,3889,3.0,0.0,3,9,2590,0,2013,,98007,0.6659809719722294
1483,250000.0,2,1.0,1030,8786,1.0,0.0,3,6,1030,0,1956,0.0,98146,0.11723195993626223
6210,335000.0,3,1.0,1380,7470,1.0,0.0,5,7,1380,0,1965,0.0,98133,0.18473895582329317
14023,257500.0,3,1.5,1210,12500,1.0,0.0,3,7,1210,0,1962,,98146,0.0968
15076,245000.0,3,2.0,1440,7008,1.0,0.0,3,7,1440,0,1985,0.0,98030,0.2054794520547945
2659,225000.0,3,2.5,1740,10050,2.0,0.0,3,7,1740,0,1989,,98001,0.17313432835820897
81,360000.0,4,2.5,1900,5889,2.0,0.0,3,7,1900,0,1992,0.0,98038,0.3226354219731703
3288,363000.0,2,1.0,820,4880,1.0,0.0,4,6,820,0,1925,0.0,98136,0.1680327868852459
11162,454900.0,3,1.75,2130,9775,1.0,0.0,4,8,1430,700,1973,0.0,98027,0.21790281329923275
19353,530000.0,2,2.25,1260,1312,3.0,0.0,3,8,1260,0,2007,0.0,98103,0.9603658536585366
18679,835000.0,4,2.5,2950,48351,2.0,0.0,3,10,2950,0,1986,0.0,98075,0.061012181754255344
2518,415000.0,3,1.0,1560,4500,1.5,0.0,3,7,1560,0,1903,0.0,98122,0.3466666666666667
1709,187500.0,3,1.5,1180,7000,1.0,0.0,4,7,1180,0,1977,0.0,98023,0.16857142857142857
5769,310000.0,5,2.0,2900,11970,2.0,0.0,4,7,2900,0,1969,0.0,98072,0.24227234753550542
2428,305500.0,3,1.0,1240,6090,1.0,0.0,4,7,1240,0,1950,0.0,98155,0.20361247947454844
8776,790000.0,3,1.0,1290,6380,1.5,0.0,3,7,1290,0,1930,0.0,98115,0.20219435736677116
7643,275000.0,5,2.5,2570,17234,1.0,0.0,3,7,1300,1270,1959,0.0,98133,0.14912382499709875
2953,329500.0,3,1.0,1080,5250,1.0,0.0,4,7,1080,0,1947,0.0,98133,0.2057142857142857
9025,340000.0,3,1.75,1740,10800,1.0,0.0,3,7,1740,0,1959,0.0,98133,0.16111111111111112
6405,529000.0,3,2.5,1880,4499,2.0,0.0,3,8,1880,0,1993,0.0,98029,0.41787063791953766
4488,564500.0,4,2.25,1950,6000,1.0,0.0,3,7,1350,600,1961,0.0,98115,0.325
18389,650000.0,3,2.0,2660,257875,1.0,0.0,4,8,1530,1130,1976,0.0,98024,0.010315075133301018
19798,1530000.0,5,4.5,4270,8076,2.0,0.0,3,11,3400,870,2007,0.0,98033,0.528727092620109
1232,250275.0,2,1.0,790,11234,1.0,0.0,4,6,790,0,1942,0.0,98166,0.07032223606907602
21577,1090000.0,5,3.75,4170,8142,2.0,0.0,3,10,4170,0,2006,,98056,0.5121591746499632
8249,320000.0,2,1.0,1140,3834,1.5,0.0,3,6,1140,0,1911,0.0,98126,0.297339593114241
1809,300000.0,5,1.0,1940,8875,1.0,0.0,3,7,1940,0,1957,0.0,98188,0.21859154929577465
1820,453250.0,4,2.5,2260,6300,2.0,0.0,3,7,2260,0,2001,0.0,98019,0.35873015873015873
11093,1820000.0,4,4.5,6640,53330,2.0,0.0,3,12,6640,0,1993,0.0,98077,0.12450778173635853
19287,575000.0,8,3.0,3840,15990,1.0,0.0,3,7,2530,1310,1961,0.0,98034,0.2401500938086304
6135,259000.0,2,1.0,1210,17389,1.0,0.0,4,5,1210,0,1948,0.0,98059,0.06958421990913796
14914,392500.0,3,1.0,930,6572,1.0,0.0,3,7,930,0,1952,0.0,98115,0.14150943396226415
16525,1000000.0,3,1.0,1880,5450,1.5,0.0,4,8,1880,0,1924,0.0,98112,0.344954128440367
3853,525000.0,3,3.25,2200,7440,2.0,0.0,4,7,1710,490,1947,0.0,98118,0.2956989247311828
11599,550000.0,4,2.5,2090,6926,2.0,0.0,3,8,2090,0,1990,,98074,0.3017614784868611
19238,680000.0,3,3.5,3650,103672,1.0,0.0,3,10,2050,1600,2011,0.0,98031,0.035207191912956244
11732,400000.0,2,2.0,1050,1173,2.0,0.0,3,8,720,330,2004,0.0,98122,0.8951406649616368
18849,510000.0,4,2.0,2210,5572,1.5,0.0,3,7,1760,450,1911,0.0,98126,0.39662598707824837
18330,335000.0,3,1.75,1790,5120,1.0,0.0,4,6,940,850,1949,0.0,98106,0.349609375
16851,558000.0,2,1.75,1930,4601,1.0,0.0,3,8,1930,0,2006,0.0,98053,0.419474027385351
5036,440000.0,3,2.5,1040,1032,3.0,0.0,3,7,1040,0,2007,0.0,98107,1.0077519379844961
19679,250000.0,3,2.5,1750,6351,2.0,0.0,3,7,1750,0,2012,0.0,98001,0.27554715792788537
5969,295000.0,2,1.0,800,6500,1.0,0.0,4,6,800,0,1953,,98133,0.12307692307692308
2035,369950.0,2,2.75,1370,1140,2.0,0.0,3,8,1080,290,2009,0.0,98133,1.2017543859649122
1998,470450.0,2,1.0,1010,3400,1.0,0.0,3,7,1010,0,1921,0.0,98103,0.29705882352941176
19535,255000.0,3,2.25,1850,7151,2.0,0.0,3,7,1850,0,1989,0.0,98023,0.25870507621311706
13870,360000.0,4,2.5,2050,9143,2.0,0.0,3,8,2050,0,1992,0.0,98166,0.2242152466367713
15666,799990.0,3,2.5,2850,21780,2.0,0.0,3,10,2850,0,1994,0.0,98053,0.13085399449035812
16271,565000.0,4,2.75,3260,4900,2.0,0.0,3,9,3260,0,2013,0.0,98059,0.6653061224489796
19758,328000.0,4,2.5,1850,5388,2.0,0.0,3,8,1850,0,2009,0.0,98038,0.3433556050482554
13650,360000.0,4,2.5,2570,4557,2.0,0.0,3,7,2570,0,2009,0.0,98042,0.5639675224928681
920,342000.0,3,1.75,1660,16275,2.0,0.0,3,7,1660,0,1990,0.0,98014,0.10199692780337942
1826,460000.0,4,1.75,1720,3050,1.5,0.0,5,7,1040,680,1929,0.0,98116,0.5639344262295082
16765,589950.0,4,2.5,3190,8195,2.0,0.0,3,10,3190,0,2006,0.0,98038,0.38926174496644295
265,290000.0,4,2.5,1700,7280,2.0,0.0,4,7,1700,0,1988,0.0,98031,0.23351648351648352
6591,425000.0,3,1.75,2120,5992,1.0,0.0,3,7,1060,1060,1947,0.0,98125,0.3538050734312417
4150,631000.0,3,2.25,1670,1396,2.0,0.0,3,9,1250,420,2015,0.0,98115,1.1962750716332378
19573,235000.0,3,1.0,1590,13000,1.5,0.0,3,6,1590,0,1944,0.0,98166,0.12230769230769231
3980,155000.0,1,1.0,720,6000,1.0,0.0,3,6,720,0,1940,0.0,98108,0.12
2991,604000.0,4,1.75,1490,4485,1.0,0.0,3,8,1350,140,1960,0.0,98199,0.33221850613154963
8949,420000.0,2,1.0,930,5368,1.0,0.0,4,7,930,0,1953,0.0,98115,0.1732488822652757
10791,281000.0,3,1.0,1300,5782,1.0,0.0,4,6,1300,0,1959,0.0,98065,0.22483569699066067
9035,1350000.0,5,3.25,3540,5971,1.0,0.0,3,10,2000,1540,2005,0.0,98033,0.5928655166638754
10711,238000.0,3,1.5,1360,7488,1.0,0.0,4,7,1050,310,1975,0.0,98001,0.18162393162393162
15869,400000.0,3,2.5,1950,18533,2.0,0.0,3,8,1950,0,1988,0.0,98024,0.10521771974316085
21117,613000.0,3,3.25,2440,2812,2.0,0.0,3,8,1710,730,2005,0.0,98027,0.8677098150782361
18917,465000.0,4,2.5,2820,39413,2.0,0.0,4,9,2820,0,1989,0.0,98092,0.07154999619414913
16400,322968.0,5,1.75,1890,9600,1.0,0.0,4,7,1890,0,1960,,98028,0.196875
6134,780000.0,3,2.5,2110,9773,1.0,0.0,3,9,2110,0,1986,0.0,98006,0.21590095160135067
15677,613000.0,5,2.5,2070,12000,1.0,0.0,4,7,1340,730,1967,0.0,98008,0.1725
86,305000.0,5,2.25,2660,8400,1.5,0.0,5,7,2660,0,1961,0.0,98092,0.31666666666666665
318,548000.0,2,1.0,1470,3864,1.0,0.0,4,7,1170,300,1916,,98103,0.3804347826086957
4025,526000.0,2,1.0,1450,4500,1.5,0.0,4,7,1450,0,1921,,98107,0.32222222222222224
4467,639000.0,4,1.75,1830,6000,1.0,0.0,4,7,930,900,1939,0.0,98199,0.305
18532,450000.0,2,1.0,1380,4390,1.0,0.0,4,8,880,500,1931,,98115,0.3143507972665148
12659,410000.0,3,1.75,1530,26642,1.0,0.0,3,7,1180,350,1988,0.0,98072,0.05742812101193604
14572,325000.0,2,1.5,1180,834,3.0,0.0,3,8,1180,0,2009,0.0,98133,1.4148681055155876
12449,287500.0,5,2.0,2020,67953,1.5,0.0,4,7,1620,400,1936,,98178,0.029726428560917104
17682,709000.0,3,2.0,2360,18000,1.0,0.0,4,8,2180,180,1951,,98177,0.13111111111111112
988,484950.0,3,2.25,1670,5004,2.0,0.0,3,8,1670,0,1987,0.0,98029,0.3337330135891287
8561,189000.0,3,1.0,860,5200,1.0,0.0,5,6,860,0,1969,0.0,98042,0.16538461538461538
12199,1190000.0,4,2.5,3480,12164,1.5,0.0,4,11,3480,0,1984,,98005,0.2860901019401513
21229,349950.0,4,2.5,2632,4117,2.0,0.0,3,8,2632,0,2013,0.0,98001,0.639300461501093
5702,380000.0,2,2.0,1370,5756,1.0,0.0,3,8,1370,0,1986,0.0,98034,0.2380125086865879
8977,450000.0,2,2.25,1040,1377,2.0,0.0,3,8,1040,0,2003,0.0,98105,0.7552650689905592
21466,819995.0,5,2.75,3030,10335,2.0,0.0,3,9,3030,0,2013,0.0,98056,0.2931785195936139
12533,735000.0,3,2.5,3020,50800,1.0,0.0,5,8,1510,1510,1968,0.0,98029,0.0594488188976378
1346,450000.0,4,2.25,2040,9565,1.0,0.0,3,8,1400,640,1959,0.0,98133,0.21327757449032933
20200,1030000.0,4,3.25,3600,18645,2.0,0.0,3,10,3000,600,2013,0.0,98059,0.19308125502815768
12907,329932.0,3,1.5,1460,5040,1.0,0.0,3,7,1100,360,1971,0.0,98133,0.2896825396825397
17169,640000.0,5,2.5,3220,4759,2.0,0.0,3,8,3220,0,2003,0.0,98075,0.6766127337675982
7327,483000.0,2,1.75,1400,4720,1.0,0.0,4,7,820,580,1927,0.0,98116,0.2966101694915254
7873,150000.0,2,1.0,790,7275,1.0,0.0,4,6,790,0,1944,0.0,98058,0.10859106529209622
20113,899900.0,4,2.5,2580,3909,2.0,0.0,3,8,2580,0,2013,0.0,98033,0.6600153491941673
5098,619000.0,4,2.0,2300,3400,1.5,0.0,5,8,1550,750,1915,0.0,98117,0.6764705882352942
9611,473000.0,3,1.0,1280,10000,1.0,0.0,4,7,1280,0,1954,,98006,0.128
7929,520000.0,2,1.0,1360,22508,1.0,0.0,3,7,1360,0,1932,0.0,98034,0.06042296072507553
19304,850000.0,4,3.0,2550,3784,1.5,0.0,4,8,1750,800,1900,0.0,98103,0.6738900634249472
19038,879950.0,4,2.25,3500,13875,1.0,0.0,4,9,1830,1670,1938,0.0,98146,0.25225225225225223
9738,315000.0,3,1.0,1160,3700,1.5,0.0,3,7,1160,0,1909,,98106,0.31351351351351353
17056,406000.0,3,1.75,1270,6017,1.0,0.0,4,7,1030,240,1990,0.0,98028,0.21106863885657304
762,330000.0,3,2.0,1400,218252,1.0,0.0,3,7,1400,0,1997,0.0,98019,0.006414603302604329
17094,540000.0,4,1.75,2040,9322,1.0,0.0,3,8,1440,600,1977,0.0,98155,0.2188371594078524
18435,310000.0,3,1.0,1210,9730,1.0,0.0,4,7,1210,0,1953,0.0,98133,0.12435765673175746
12616,442000.0,4,1.5,1960,12688,1.5,0.0,4,7,1960,0,1962,,98052,0.1544766708701135
5301,412500.0,3,1.5,1490,8475,1.0,0.0,4,7,1490,0,1963,,98052,0.17581120943952802
15232,2300000.0,7,4.75,5310,8816,2.0,0.0,3,10,3650,1660,2013,0.0,98004,0.6023139745916516
15513,295000.0,3,1.75,1520,6559,1.0,0.0,4,7,1170,350,1992,0.0,98038,0.2317426436956853
16038,600000.0,3,1.0,1310,5000,1.5,0.0,3,7,1310,0,1906,0.0,98103,0.262
